Time,Latitude,Longitude,Unit,Operator,Browsing Duration,Download Duration,IP Throughput,Access Duration,Time To First Byte,Kbytes In First Second,Round Trip Time (RTT),Size Of Webpage,Number of Redirections,Browser,Page Complete Criterion,Number of Resources,Number of Resources not loaded,Number of Images,APN,Primary DNS,IP,Resolved Target IP,Host,Protocol,Operation,AP Type,AP Profile Name,Test Name,Direction,Test Status,Location,uuid,Data Technology Reporting,operator,network_type*,wifi_connected_primary_freq_mhz,Location_sigcap
2025-11-08 20:57:10.706000-05:00,41.698851,-86.234517,QualiPoc_361786,AT&T,16.89,4.271,2033.239990634512,2593.0,12130.0,223.7346322287881,140.0,1085.496,3,Android 14 - WebView 117.0.5938.60,Page download completed,18,0,0,enhancedphone,,10.4.148.124,23.215.15.169,youtube.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 20:57:10.849000-05:00,41.699018,-86.234872,QualiPoc_619529,T-Mobile,1.56,0.779,12970.94736842104,316.0,506.0,1912.3152858527149,56.0,1263.046,1,Android 14 - WebView 117.0.5938.60,Page download completed,7,0,1,fast.t-mobile.com,,2607:FB90:BBA9:8C1D:C10B:FE75:E42A:D80D,2607:7700:0000:003A:0000:0001:C7E8:989F,x.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 20:57:16.588000-05:00,41.699018,-86.234874,QualiPoc_619529,T-Mobile,4.448,1.79,8786.07821229048,473.0,600.0,499.5601275858701,61.0,1965.885,2,Android 14 - WebView 117.0.5938.60,Page download completed,63,0,0,fast.t-mobile.com,,2607:FB90:BBA9:8C1D:C10B:FE75:E42A:D80D,2607:7700:0000:003A:0000:0001:1736:4EA6,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 20:57:17.908000-05:00,41.697944,-86.234478,QualiPoc_396840,Verizon,17.721,3.24,8993.13580246912,225.0,5371.0,287.771478054207,0.0,3642.22,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,VZWINTERNET,,2600:1008:B09F:03EB:0981:EF84:8F53:659D,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,"5G EN-DC, LTE",Verizon,NR-NSA,,Bowl
2025-11-08 20:57:20.410000-05:00,41.699016,-86.234873,QualiPoc_619529,T-Mobile,2.512,2.054,3720.39274492656,349.0,462.0,454.1505332582764,50.0,955.213,2,Android 14 - WebView 117.0.5938.60,Page download completed,21,0,0,fast.t-mobile.com,,2607:FB90:BBA9:8C1D:C10B:FE75:E42A:D80D,2607:F8B0:4009:0818:0000:0000:0000:200E,youtube.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 20:57:23.993000-05:00,41.699015,-86.234873,QualiPoc_619529,T-Mobile,2.308,1.806,4743.951273532672,300.0,481.0,597.6266741071425,60.0,1070.947,2,Android 14 - WebView 117.0.5938.60,Page download completed,54,0,11,fast.t-mobile.com,,2607:FB90:BBA9:8C1D:C10B:FE75:E42A:D80D,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 20:57:25.942000-05:00,41.69885,-86.234514,QualiPoc_361786,AT&T,14.066,11.511,775.0708018417167,999.0,1277.0,85.15847969935098,94.0,1115.23,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,enhancedphone,,10.4.148.124,57.144.180.6,facebook.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 20:57:27.192000-05:00,41.699015,-86.234874,QualiPoc_619529,T-Mobile,1.919,1.335,4751.781402374761,424.0,528.0,580.051790730337,60.0,792.954,2,Android 14 - WebView 117.0.5938.60,Page download completed,31,0,3,fast.t-mobile.com,,2607:FB90:BBA9:8C1D:C10B:FE75:E42A:D80D,2607:F8B0:4009:0804:0000:0000:0000:2004,google.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 20:57:30.003000-05:00,41.698847,-86.234512,QualiPoc_361786,AT&T,2.896,1.84,3283.385471051464,855.0,1047.0,400.8040718410322,327.0,755.179,2,Android 14 - WebView 117.0.5938.60,Page download completed,19,0,2,enhancedphone,,10.4.148.124,142.250.190.68,google.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 20:57:33.001000-05:00,41.697934,-86.234486,QualiPoc_396840,Verizon,13.901,0.35,1997.18013421544,336.0,481.0,243.79464285714255,39.0,87.376,1,Android 14 - WebView 117.0.5938.60,Page download completed,7,0,2,VZWINTERNET,,100.79.90.13,162.159.140.229,x.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,"5G EN-DC, 5G NR, LTE",Verizon,LTE,,Bowl
2025-11-08 20:57:34.154000-05:00,41.697934,-86.234486,QualiPoc_396840,Verizon,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,5G NR,Verizon,LTE,,Bowl
2025-11-08 20:57:35.321000-05:00,41.697934,-86.234486,QualiPoc_396840,Verizon,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,youtube.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,5G NR,Verizon,NR,,Bowl
2025-11-08 20:57:36.466000-05:00,41.697934,-86.234486,QualiPoc_396840,Verizon,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,5G NR,Verizon,NR,,Bowl
2025-11-08 20:57:37.614000-05:00,41.697934,-86.234486,QualiPoc_396840,Verizon,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,google.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,5G NR,Verizon,NR,,Bowl
2025-11-08 20:57:38.788000-05:00,41.697934,-86.234486,QualiPoc_396840,Verizon,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,247sports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,5G NR,Verizon,NR,,Bowl
2025-11-08 20:57:39.933000-05:00,41.697934,-86.234486,QualiPoc_396840,Verizon,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,5G NR,Verizon,NR,,Bowl
2025-11-08 20:57:41.084000-05:00,41.697934,-86.234486,QualiPoc_396840,Verizon,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,espn.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,5G NR,Verizon,NR,,Bowl
2025-11-08 20:57:42.320000-05:00,41.697934,-86.234486,QualiPoc_396840,Verizon,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,5G NR,Verizon,NR,,Bowl
2025-11-08 20:57:43.465000-05:00,41.697934,-86.234486,QualiPoc_396840,Verizon,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,foxsports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,5G NR,Verizon,NR,,Bowl
2025-11-08 20:57:44.712000-05:00,41.697934,-86.234486,QualiPoc_396840,Verizon,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,bleacherreport.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,5G NR,Verizon,NR,,Bowl
2025-11-08 20:58:13.113000-05:00,41.698844,-86.234506,QualiPoc_361786,AT&T,41.97,11.562,2391.9674796748,528.0,774.0,81.96881885683243,45.0,3456.991,1,Android 14 - WebView 117.0.5938.60,Page download completed,135,0,13,enhancedphone,,10.4.148.124,146.75.78.133,247sports.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 20:58:15.197000-05:00,41.697924,-86.234491,QualiPoc_396840,Verizon,3.965,0.261,169739.0957854408,404.0,584.0,1621.087309839629,34.0,5537.738,2,Android 14 - WebView 117.0.5938.60,Page download completed,37,0,6,VZWINTERNET,,2600:1008:B019:3CAB:C565:0782:B30B:F684,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,"5G EN-DC, LTE",Verizon,NR-NSA,,Bowl
2025-11-08 20:58:17.991000-05:00,41.697923,-86.234488,QualiPoc_396840,Verizon,1.564,1.017,9774.67846607672,225.0,350.0,1505.561317462783,36.0,1242.606,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,VZWINTERNET,,100.67.198.35,199.232.72.159,x.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 20:58:33.817000-05:00,41.697921,-86.23449,QualiPoc_396840,Verizon,14.676,0.521,47001.41266794624,2509.0,7835.0,437.3409781912949,165.0,3060.967,2,Android 14 - WebView 117.0.5938.60,Page download completed,125,0,6,VZWINTERNET,,100.67.198.35,23.51.25.143,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,"LTE, 5G EN-DC",Verizon,NR-NSA,,Bowl
2025-11-08 20:58:37.329000-05:00,41.697925,-86.234483,QualiPoc_396840,Verizon,2.258,0.91,14055.45494505496,481.0,628.0,973.4014572942648,40.0,1598.808,3,Android 14 - WebView 117.0.5938.60,Page download completed,29,0,3,VZWINTERNET,,2600:1008:B019:3CAB:C565:0782:B30B:F684,2607:F8B0:4009:081A:0000:0000:0000:200E,youtube.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 20:58:40.808000-05:00,41.697925,-86.234481,QualiPoc_396840,Verizon,2.226,1.87,4573.403208556152,150.0,359.0,613.022630101292,32.0,1069.033,2,Android 14 - WebView 117.0.5938.60,Page download completed,54,0,11,VZWINTERNET,,2600:1008:B019:3CAB:C565:0782:B30B:F684,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 20:58:44.084000-05:00,41.697926,-86.234484,QualiPoc_396840,Verizon,2.05,1.316,4883.27163792424,308.0,432.0,596.1031000664892,33.0,803.299,2,Android 14 - WebView 117.0.5938.60,Page download completed,32,0,3,VZWINTERNET,,2600:1008:B019:3CAB:C565:0782:B30B:F684,2607:F8B0:4009:0801:0000:0000:0000:2004,google.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 20:58:58.395000-05:00,41.69902,-86.234882,QualiPoc_619529,T-Mobile,,,,253.0,510.0,48.53045596061787,56.0,,1,Android 14 - WebView 117.0.5938.60,Page download completed,67,0,14,fast.t-mobile.com,,2607:FB90:BBA9:8C1D:C10B:FE75:E42A:D80D,2607:7700:0000:003A:0000:0001:924B:4E85,247sports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Failed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 20:59:03.784000-05:00,41.69902,-86.234885,QualiPoc_619529,T-Mobile,4.083,0.344,134126.1162790696,332.0,494.0,1586.5490206866211,52.0,5767.423,1,Android 14 - WebView 117.0.5938.60,Page download completed,249,2,52,fast.t-mobile.com,,192.0.0.2,192.0.0.30,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 20:59:06.383000-05:00,41.69902,-86.234886,QualiPoc_619529,T-Mobile,1.324,0.885,8871.09336093448,304.0,451.0,1082.9018802966114,58.0,981.369,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,4,fast.t-mobile.com,,2607:FB90:BBA9:8C1D:C10B:FE75:E42A:D80D,2600:1407:3C00:002E:0000:0000:17C8:9CD1,espn.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 20:59:17.988000-05:00,41.699022,-86.234887,QualiPoc_619529,T-Mobile,10.342,2.195,14677.40501138952,364.0,483.0,399.6268203498125,79.0,4027.113,1,Android 14 - WebView 117.0.5938.60,Page download completed,285,0,4,fast.t-mobile.com,,2607:FB90:BBA9:8C1D:C10B:FE75:E42A:D80D,2001:4998:0064:0800:0000:0000:0000:6000,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 20:59:22.038000-05:00,41.699022,-86.234887,QualiPoc_619529,T-Mobile,2.743,0.151,405378.9668874168,194.0,329.0,3090.237929073613,34.0,7651.528,2,Android 14 - WebView 117.0.5938.60,Page download completed,383,1,32,fast.t-mobile.com,,2607:FB90:BBA9:8C1D:C10B:FE75:E42A:D80D,2607:7700:0000:003A:0000:0001:924B:4E84,foxsports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 20:59:25.549000-05:00,41.699022,-86.234887,QualiPoc_619529,T-Mobile,2.222,0.099,488425.4545454544,260.0,379.0,3211.426843886016,53.0,6044.265,1,Android 14 - WebView 117.0.5938.60,Page download completed,81,2,15,fast.t-mobile.com,,2607:FB90:BBA9:8C1D:C10B:FE75:E42A:D80D,2606:4700:0000:0000:0000:0000:6812:562A,bleacherreport.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 20:59:44.318000-05:00,41.698854,-86.234517,QualiPoc_361786,AT&T,,,,341.0,535.0,43.60957324748525,50.0,,1,Android 14 - WebView 117.0.5938.60,Page download completed,205,0,46,enhancedphone,,10.4.148.124,184.31.118.59,ncaa.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Failed,Bowl,a0654bd3,NaN,AT&T,LTE,,Bowl
2025-11-08 20:59:53.498000-05:00,41.698853,-86.234515,QualiPoc_361786,AT&T,7.952,5.363,1510.3919448070078,962.0,2604.0,189.7884551943379,102.0,1012.529,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,4,enhancedphone,,10.4.148.124,23.48.4.38,espn.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:00:15.278000-05:00,41.697923,-86.234483,QualiPoc_396840,T-Mobile,,,,238.0,377.0,1294.7843249506348,43.0,,1,Android 14 - WebView 117.0.5938.60,Page download completed,67,0,14,VZWINTERNET,,100.67.198.35,146.75.82.133,247sports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,"5G EN-DC, LTE",Verizon,LTE,,Bowl
2025-11-08 21:00:16.551000-05:00,41.697922,-86.234482,QualiPoc_396840,T-Mobile,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,LTE,Verizon,LTE,,Bowl
2025-11-08 21:00:17.838000-05:00,41.697922,-86.234482,QualiPoc_396840,T-Mobile,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,espn.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,LTE,Verizon,LTE,,Bowl
2025-11-08 21:00:18.991000-05:00,41.69792,-86.234483,QualiPoc_396840,T-Mobile,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,LTE,Verizon,LTE,,Bowl
2025-11-08 21:00:20.238000-05:00,41.697919,-86.234483,QualiPoc_396840,T-Mobile,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,foxsports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,LTE,Verizon,LTE,,Bowl
2025-11-08 21:00:21.408000-05:00,41.697918,-86.234485,QualiPoc_396840,T-Mobile,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,VZWINTERNET,,,,bleacherreport.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,LTE,Verizon,LTE,,Bowl
2025-11-08 21:00:25.880000-05:00,41.698854,-86.234515,QualiPoc_361786,AT&T,31.127,5.497,5269.827178460976,2383.0,4939.0,135.0762866944883,296.0,3621.03,1,Android 14 - WebView 117.0.5938.60,Page download completed,193,0,13,enhancedphone,,10.4.148.124,69.147.65.251,sports.yahoo.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:00:46.915000-05:00,41.698851,-86.234513,QualiPoc_361786,AT&T,19.861,,,5396.0,11581.0,301.76217478570607,316.0,2559.484,2,Android 14 - WebView 117.0.5938.60,Page download completed,313,0,26,enhancedphone,,10.4.148.124,146.75.78.132,foxsports.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:00:50.526000-05:00,41.69903,-86.234901,QualiPoc_619529,T-Mobile,1.547,0.087,680732.5057471263,95.0,257.0,5863.308178730742,27.0,7402.966,2,Android 14 - WebView 117.0.5938.60,Page download completed,36,0,5,fast.t-mobile.com,,10.12.241.207,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR-NSA,6055.0,Concourse
2025-11-08 21:00:52.852000-05:00,41.699031,-86.234902,QualiPoc_619529,T-Mobile,1.089,0.52,24836.98461538464,174.0,247.0,2957.910705909941,47.0,1614.404,1,Android 14 - WebView 117.0.5938.60,Page download completed,9,0,1,fast.t-mobile.com,,10.12.241.207,199.232.72.159,x.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR-NSA,6055.0,Concourse
2025-11-08 21:00:56.380000-05:00,41.699031,-86.234902,QualiPoc_619529,T-Mobile,2.307,0.24,105274.4333333336,456.0,649.0,1868.087167814961,14.0,3158.233,2,Android 14 - WebView 117.0.5938.60,Page download completed,128,0,6,fast.t-mobile.com,,10.12.241.207,23.209.94.86,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6055.0,Concourse
2025-11-08 21:00:59.245000-05:00,41.699031,-86.234902,QualiPoc_619529,T-Mobile,1.552,0.683,20427.15080527088,191.0,266.0,1393.6937397708691,16.0,1743.968,3,Android 14 - WebView 117.0.5938.60,Page download completed,30,0,3,fast.t-mobile.com,,10.12.241.207,142.251.32.14,youtube.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6055.0,Concourse
2025-11-08 21:01:02.565000-05:00,41.699031,-86.234903,QualiPoc_619529,T-Mobile,2.094,1.447,6794.70352453352,220.0,335.0,756.2618147448018,131.0,1228.992,2,Android 14 - WebView 117.0.5938.60,Page download completed,54,0,11,fast.t-mobile.com,,10.12.241.207,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6055.0,Concourse
2025-11-08 21:01:05.281000-05:00,41.699031,-86.234903,QualiPoc_619529,T-Mobile,1.467,0.819,7646.064405466928,441.0,498.0,933.3612351190478,21.0,782.769,2,Android 14 - WebView 117.0.5938.60,Page download completed,31,0,3,fast.t-mobile.com,,10.12.241.207,142.250.191.196,google.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6055.0,Concourse
2025-11-08 21:01:08.477000-05:00,41.699033,-86.234903,QualiPoc_619529,T-Mobile,2.05,0.456,63419.017543859685,96.0,167.0,2060.8056954173926,31.0,3614.884,1,Android 14 - WebView 117.0.5938.60,Page download completed,113,0,13,fast.t-mobile.com,,10.12.241.207,146.75.82.133,247sports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6055.0,Concourse
2025-11-08 21:01:14.133000-05:00,41.699033,-86.234903,QualiPoc_619529,T-Mobile,4.357,0.179,253052.5139664808,555.0,735.0,1547.1028827993848,136.0,5662.05,1,Android 14 - WebView 117.0.5938.60,Page download completed,250,2,57,fast.t-mobile.com,,10.12.241.207,23.197.14.4,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6055.0,Concourse
2025-11-08 21:01:16.761000-05:00,41.699033,-86.234903,QualiPoc_619529,T-Mobile,1.389,0.879,8875.14012386528,383.0,516.0,1083.3899939562011,142.0,975.155,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,4,fast.t-mobile.com,,10.12.241.207,23.32.45.48,espn.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6055.0,Concourse
2025-11-08 21:01:18.390000-05:00,41.698846,-86.234511,QualiPoc_361786,AT&T,30.334,8.719,3061.9190274114,325.0,482.0,110.869412390709,25.0,3337.109,1,Android 14 - WebView 117.0.5938.60,Page download completed,65,0,10,enhancedphone,,10.4.148.124,23.53.35.173,bleacherreport.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:01:21.005000-05:00,41.699034,-86.234904,QualiPoc_619529,T-Mobile,2.973,0.562,53035.40213523128,222.0,333.0,1378.709753339336,134.0,3725.737,1,Android 14 - WebView 117.0.5938.60,Page download completed,245,0,7,fast.t-mobile.com,,10.12.241.207,69.147.65.252,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6055.0,Concourse
2025-11-08 21:01:25.061000-05:00,41.699034,-86.234905,QualiPoc_619529,T-Mobile,2.775,0.199,309938.5728643216,143.0,230.0,3118.9003275165724,15.0,7709.722,2,Android 14 - WebView 117.0.5938.60,Page download completed,386,2,34,fast.t-mobile.com,,10.12.241.207,146.75.82.132,foxsports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6055.0,Concourse
2025-11-08 21:01:28.611000-05:00,41.699034,-86.234904,QualiPoc_619529,T-Mobile,2.274,0.147,313352.598639456,217.0,325.0,3123.835720486113,47.0,5757.854,1,Android 14 - WebView 117.0.5938.60,Page download completed,76,0,14,fast.t-mobile.com,,10.12.241.207,104.18.87.42,bleacherreport.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6055.0,Concourse
2025-11-08 21:01:38.714000-05:00,41.697915,-86.234477,QualiPoc_396840,Verizon,3.778,0.341,111881.4780058648,397.0,620.0,1490.7732974551857,276.0,4768.948,2,Android 14 - WebView 117.0.5938.60,Page download completed,37,0,6,VZWINTERNET,,10.12.105.30,57.144.204.192,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,5975.0,Bowl
2025-11-08 21:01:42.266000-05:00,41.697914,-86.234477,QualiPoc_396840,Verizon,2.383,1.018,12756.471512770158,345.0,532.0,1096.276500907676,77.0,1623.261,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,VZWINTERNET,,10.12.105.30,199.232.72.159,x.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,5975.0,Bowl
