Time,Latitude,Longitude,Collection,Unit,Operator,Technology,Browsing Duration,Download Duration,IP Throughput,Access Duration,Time To First Byte,Kbytes In First Second,Round Trip Time (RTT),Size of Webpage,Number of Redirections,Browser,Page Complete Criterion,Number of Resources,Number of Resources not loaded,Number of Images,APN,Primary DNS,IP,Resolved Target IP,Host,Protocol,Operation,AP Type,AP Profile Name,Test Name,Direction,Test Status,Location,uuid,operator,network_type*,wifi_connected_primary_freq_mhz,Location_sigcap,carrier_original
2026-02-26 12:16:44.705000-05:00,41.698486,-86.233127,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,5.315,4.647,3815.514318891344,338.0,613.0,465.7608403270928,34.0,2216.336,2,Android 14 - WebView 117.0.5938.60,Page download completed,75,0,0,fast.t-mobile.com,,2607:FB90:BB9B:89AD:B5E6:AB5B:2620:3AAE,2607:7700:0000:003A:0000:0001:1733:19CA,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:16:47.739000-05:00,41.698486,-86.233128,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,1.9,1.559,5861.083190011575,86.0,204.0,715.4651419178965,32.0,1142.18,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,2607:FB90:BB9B:89AD:B5E6:AB5B:2620:3AAE,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:16:52.041000-05:00,41.698488,-86.233127,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.167,2.802,28447.770818382,224.0,368.0,3472.6332474571777,38.0,9963.846,1,Android 14 - WebView 117.0.5938.60,Page download completed,228,1,47,fast.t-mobile.com,,2607:FB90:BB9B:89AD:B5E6:AB5B:2620:3AAE,2600:1407:3C00:09A3:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:16:56.332000-05:00,41.698488,-86.233127,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.161,2.429,7696.366639834176,623.0,742.0,939.496947689378,116.0,2336.807,1,Android 14 - WebView 117.0.5938.60,Page download completed,107,0,5,fast.t-mobile.com,,2607:FB90:BB9B:89AD:B5E6:AB5B:2620:3AAE,2A00:1288:0080:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:18:24.344000-05:00,41.698475,-86.233161,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.06,1.294,72706.31118214793,401.0,660.0,8875.308666199766,40.0,11760.281,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,10.12.79.156,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 12:18:25.793000-05:00,41.698844,-86.233166,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.647,1.819,51988.63007276296,188.0,776.0,6346.287237149531,27.0,11820.95,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,VZWINTERNET,,2600:1008:B013:BF9F:31FC:AB61:BB5C:0E4C,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,LTE,,Bowl,Verizon
2026-02-26 12:18:28.873000-05:00,41.698475,-86.233159,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.408,0.277,99719.9429946568,,,,45.0,3459.034,2,Android 14 - WebView 117.0.5938.60,Page download completed,133,0,4,fast.t-mobile.com,,10.12.79.156,23.64.114.214,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 12:18:31.931000-05:00,41.69884,-86.233168,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.999,4.415,6097.514177232296,298.0,486.0,744.3264262457529,26.0,3365.07,2,Android 14 - WebView 117.0.5938.60,Page download completed,132,0,4,VZWINTERNET,,100.71.235.190,23.51.25.83,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:18:32.433000-05:00,41.698848,-86.233166,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.254,1.592,18380.81277806264,292.0,663.0,2243.7480370603025,57.0,3657.776,2,Android 16 - WebView 134.0.6998.135,Page download completed,35,0,6,enhancedphone,,2600:0382:AC07:8D8F:304E:AB10:B69F:367A,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,LTE,,Bowl,AT&T
2026-02-26 12:18:35.104000-05:00,41.698836,-86.233163,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,1.999,1.486,6196.206801621528,195.0,345.0,756.3739432621132,32.0,1150.947,2,Android 14 - WebView 117.0.5938.60,Page download completed,59,0,11,VZWINTERNET,,2600:1008:B013:BF9F:31FC:AB61:BB5C:0E4C,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:18:37.013000-05:00,41.698471,-86.233166,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,6.949,6.41,1515.7087439117838,322.0,427.0,185.02324858619332,36.0,1214.463,2,Android 14 - WebView 117.0.5938.60,Page download completed,58,0,9,fast.t-mobile.com,,10.12.79.156,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 12:18:38.437000-05:00,41.698848,-86.233167,20260226_preGame_Bowl,QualiPoc_619529,AT&T,5G NR,4.796,3.794,5683.677734967048,586.0,900.0,693.8093041644697,69.0,2695.488,2,Android 16 - WebView 134.0.6998.135,Page download completed,82,0,1,enhancedphone,,10.148.63.55,184.25.59.6,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,LTE,,Bowl,AT&T
2026-02-26 12:18:38.437000-05:00,41.698848,-86.233167,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.796,3.794,5683.677734967048,586.0,900.0,693.8093041644697,69.0,2695.488,2,Android 16 - WebView 134.0.6998.135,Page download completed,82,0,1,enhancedphone,,10.148.63.55,184.25.59.6,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,LTE,,Bowl,AT&T
2026-02-26 12:18:40.307000-05:00,41.698833,-86.233165,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.012,3.55,22648.55517509536,208.0,403.0,2764.711982834512,31.0,10050.281,1,Android 14 - WebView 117.0.5938.60,Page download completed,246,2,53,VZWINTERNET,,2600:1008:B013:BF9F:31FC:AB61:BB5C:0E4C,2600:1407:3C00:09A3:0000:0000:0000:3134,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:18:42.465000-05:00,41.698848,-86.233167,20260226_preGame_Bowl,QualiPoc_619529,AT&T,5G NR,2.772,2.235,4397.679635713768,323.0,526.0,536.8271112975391,56.0,1228.604,2,Android 16 - WebView 134.0.6998.135,Page download completed,60,0,11,enhancedphone,,2600:0382:AC07:8D8F:304E:AB10:B69F:367A,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:18:42.465000-05:00,41.698848,-86.233167,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.772,2.235,4397.679635713768,323.0,526.0,536.8271112975391,56.0,1228.604,2,Android 16 - WebView 134.0.6998.135,Page download completed,60,0,11,enhancedphone,,2600:0382:AC07:8D8F:304E:AB10:B69F:367A,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:18:44.116000-05:00,41.698835,-86.233165,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.656,2.245,8580.717487916081,148.0,297.0,1047.4509326280663,33.0,2407.964,1,Android 14 - WebView 117.0.5938.60,Page download completed,111,0,7,VZWINTERNET,,2600:1008:B013:BF9F:31FC:AB61:BB5C:0E4C,2001:4998:0060:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:18:46.772000-05:00,41.698848,-86.233167,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.053,2.495,32713.4299489984,314.0,557.0,3993.350764028057,67.0,10202.532,1,Android 16 - WebView 134.0.6998.135,Page download completed,243,0,67,enhancedphone,,2600:0382:AC07:8D8F:304E:AB10:B69F:367A,2600:1405:D400:0282:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:18:48.937000-05:00,41.698467,-86.233174,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,10.791,5.034,15659.93235306512,556.0,5697.0,1911.6133340161916,46.0,9854.015,1,Android 14 - WebView 117.0.5938.60,Page download completed,220,0,47,fast.t-mobile.com,,10.12.79.156,104.119.185.177,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 12:18:51.790000-05:00,41.698848,-86.233167,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.818,3.308,10068.75500582192,310.0,507.0,1229.0948316581057,63.0,4163.426,1,Android 16 - WebView 134.0.6998.135,Page download completed,230,0,33,enhancedphone,,2600:0382:AC07:8D8F:304E:AB10:B69F:367A,2001:4998:0060:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:18:54.625000-05:00,41.698466,-86.233174,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,4.552,4.083,6957.772763757192,333.0,475.0,849.3367124357089,83.0,3551.07,1,Android 14 - WebView 117.0.5938.60,Page download completed,199,0,9,fast.t-mobile.com,,10.12.79.156,69.147.65.251,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 12:20:38.941000-05:00,41.698838,-86.233163,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,7.176,,,,,,27.0,4459.355,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,VZWINTERNET,,10.12.217.172,57.144.204.192,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6055.0,Bowl,Verizon
2026-02-26 12:20:45.450000-05:00,41.698838,-86.233164,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,5.357,4.553,7744.163652059439,517.0,701.0,945.3313749176368,53.0,4407.392,2,Android 14 - WebView 117.0.5938.60,Page download completed,170,0,8,VZWINTERNET,,10.12.217.172,23.64.114.201,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6055.0,Bowl,Verizon
2026-02-26 12:20:49.311000-05:00,41.698842,-86.233162,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.667,2.312,4832.344516589632,103.0,228.0,589.8868336397061,32.0,1396.55,2,Android 14 - WebView 117.0.5938.60,Page download completed,60,0,11,VZWINTERNET,,10.12.217.172,57.144.204.6,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6055.0,Bowl,Verizon
2026-02-26 12:20:54.645000-05:00,41.698842,-86.233163,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.155,3.612,22188.04916615088,315.0,528.0,2708.5050158326367,62.0,10017.915,1,Android 14 - WebView 117.0.5938.60,Page download completed,220,0,47,VZWINTERNET,,10.12.217.172,104.119.185.177,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6055.0,Bowl,Verizon
2026-02-26 12:20:58.397000-05:00,41.698462,-86.233362,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.632,3.292,8226.21115741432,208.0,343.0,1004.17738551792,95.0,3385.09,2,Android 14 - WebView 117.0.5938.60,Page download completed,33,0,6,fast.t-mobile.com,,10.12.79.156,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 12:20:59.297000-05:00,41.698838,-86.233166,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.48,3.229,8909.96696901392,91.0,229.0,1087.64293076417,31.0,3596.287,1,Android 14 - WebView 117.0.5938.60,Page download completed,167,0,9,VZWINTERNET,,10.12.217.172,69.147.65.252,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6055.0,Bowl,Verizon
2026-02-26 12:21:02.288000-05:00,41.698462,-86.233362,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.76,2.067,9251.74458862808,334.0,657.0,1129.3626406023243,66.0,2390.418,2,Android 14 - WebView 117.0.5938.60,Page download completed,89,0,3,fast.t-mobile.com,,10.12.79.156,23.64.114.197,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 12:21:06.540000-05:00,41.69846,-86.233359,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.115,2.6,3626.701041430504,284.0,434.0,442.7125901442305,81.0,1178.678,2,Android 14 - WebView 117.0.5938.60,Page download completed,58,0,9,fast.t-mobile.com,,10.12.79.156,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 12:21:20.601000-05:00,41.698459,-86.233358,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,12.93,11.13,7110.865282141896,1475.0,1733.0,868.0259574348604,159.0,9892.996,1,Android 14 - WebView 117.0.5938.60,Page download completed,218,0,47,fast.t-mobile.com,,10.12.79.156,104.119.185.177,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 12:21:24.592000-05:00,41.698459,-86.233358,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.86,2.527,7441.33905120628,125.0,270.0,908.36698036209,49.0,2350.534,1,Android 14 - WebView 117.0.5938.60,Page download completed,107,0,5,fast.t-mobile.com,,10.12.79.156,69.147.65.252,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6675.0,Bowl,T-Mobile
2026-02-26 12:23:33.464000-05:00,41.698841,-86.233377,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.571,1.826,23566.74629933232,285.0,714.0,2876.792682092002,63.0,5379.096,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,2600:0382:AC07:8D8F:304E:AB10:B69F:367A,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,LTE,,Bowl,AT&T
2026-02-26 12:23:36.044000-05:00,41.698833,-86.23338,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.62,3.269,17928.04644118992,196.0,358.0,2188.485225795352,40.0,7325.858,2,Android 14 - WebView 117.0.5938.60,Page download completed,33,0,6,VZWINTERNET,,2600:1008:B013:BF9F:7C3B:FF6E:5B41:B59E,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,LTE,,Bowl,Verizon
2026-02-26 12:23:41.592000-05:00,41.698839,-86.233376,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,6.853,5.756,5475.873934555311,623.0,915.0,668.4409135575918,57.0,3939.887,2,Android 16 - WebView 134.0.6998.135,Page download completed,197,0,10,enhancedphone,,10.148.63.55,23.59.177.70,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:23:42.190000-05:00,41.698832,-86.233381,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.982,4.544,5840.710367699008,298.0,403.0,712.9774496588906,32.0,3317.524,2,Android 14 - WebView 117.0.5938.60,Page download completed,143,0,6,VZWINTERNET,,100.71.235.190,23.192.220.218,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:23:45.641000-05:00,41.698832,-86.233381,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.278,1.818,5150.485826117752,164.0,294.0,628.7193172442246,33.0,1170.444,2,Android 14 - WebView 117.0.5938.60,Page download completed,60,0,11,VZWINTERNET,,2600:1008:B013:BF9F:7C3B:FF6E:5B41:B59E,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:23:45.676000-05:00,41.69884,-86.233378,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.958,2.386,4205.908442481208,230.0,434.0,513.4177068053223,56.0,1254.415,2,Android 16 - WebView 134.0.6998.135,Page download completed,60,0,11,enhancedphone,,2600:0382:AC07:8D8F:304E:AB10:B69F:367A,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:23:50.652000-05:00,41.69884,-86.233379,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.833,3.14,26302.19289361168,373.0,686.0,3210.717617933916,60.0,10323.613,1,Android 16 - WebView 134.0.6998.135,Page download completed,252,0,67,enhancedphone,,2600:0382:AC07:8D8F:304E:AB10:B69F:367A,2600:1405:D400:0287:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:23:51.086000-05:00,41.69883,-86.233382,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.29,3.96,17956.44881333296,234.0,338.0,2191.947798295459,41.0,8888.436,1,Android 14 - WebView 117.0.5938.60,Page download completed,238,2,47,VZWINTERNET,,2600:1008:B013:BF9F:7C3B:FF6E:5B41:B59E,2001:4888:0030:FF00:0342:000D:0000:0000,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:23:51.478000-05:00,41.698454,-86.233335,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,1.979,1.522,64293.60378351928,250.0,395.0,7848.324187951709,36.0,12231.833,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,2607:FB90:BB1D:13C7:7D3E:7E9E:59CE:7EF2,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:23:54.424000-05:00,41.698829,-86.233383,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.078,1.629,11604.6182024972,170.0,299.0,1416.582139157461,32.0,2362.995,1,Android 14 - WebView 117.0.5938.60,Page download completed,107,0,5,VZWINTERNET,,2600:1008:B013:BF9F:7C3B:FF6E:5B41:B59E,2001:4998:0060:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:23:55.423000-05:00,41.69884,-86.233379,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.62,3.076,10992.8407581288,304.0,555.0,1341.8975155437304,61.0,4226.741,1,Android 16 - WebView 134.0.6998.135,Page download completed,239,0,33,enhancedphone,,2600:0382:AC07:8D8F:304E:AB10:B69F:367A,2001:4998:0060:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:23:59.350000-05:00,41.698455,-86.233338,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,6.753,6.252,3231.2953950256,344.0,497.0,394.44518379118654,33.0,2525.257,2,Android 14 - WebView 117.0.5938.60,Page download completed,93,0,1,fast.t-mobile.com,,2607:FB90:BB1D:13C7:7D3E:7E9E:59CE:7EF2,2607:7700:0000:003A:0000:0001:1733:1985,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:24:02.490000-05:00,41.698458,-86.233338,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.017,1.543,5936.607271358016,183.0,315.0,724.6834241331826,32.0,1145.023,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,2607:FB90:BB1D:13C7:7D3E:7E9E:59CE:7EF2,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:24:07.238000-05:00,41.698462,-86.233336,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.568,3.134,25460.91396547608,226.0,369.0,3108.01765914167,36.0,9974.3,1,Android 14 - WebView 117.0.5938.60,Page download completed,228,2,47,fast.t-mobile.com,,2607:FB90:BB1D:13C7:7D3E:7E9E:59CE:7EF2,2600:1407:3C00:0983:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:24:13.328000-05:00,41.698462,-86.233336,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,4.963,4.209,6201.610717131936,656.0,762.0,757.0329205274414,109.0,3262.824,1,Android 14 - WebView 117.0.5938.60,Page download completed,176,0,7,fast.t-mobile.com,,2607:FB90:BB1D:13C7:7D3E:7E9E:59CE:7EF2,2A00:1288:0080:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:25:34.119000-05:00,41.698839,-86.233386,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.515,3.175,7744.045412098576,157.0,283.0,945.3183439960624,19.0,3073.419,2,Android 16 - WebView 134.0.6998.135,Page download completed,31,0,4,enhancedphone,,10.12.130.233,57.144.204.192,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 5,LTE,5640.0,Bowl,AT&T
2026-02-26 12:25:39.336000-05:00,41.69884,-86.233381,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.076,3.512,8857.23037743984,290.0,453.0,1081.2037300683398,23.0,3888.32,2,Android 16 - WebView 134.0.6998.135,Page download completed,186,0,10,enhancedphone,,10.12.130.233,23.215.11.136,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 5,LTE,5640.0,Bowl,AT&T
2026-02-26 12:25:42.247000-05:00,41.69884,-86.233381,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,1.685,1.416,6774.23349108204,122.0,243.0,826.9332627118642,28.0,1199.04,2,Android 16 - WebView 134.0.6998.135,Page download completed,59,0,11,enhancedphone,,10.12.130.233,57.144.204.6,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 5,LTE,5640.0,Bowl,AT&T
2026-02-26 12:25:48.822000-05:00,41.69884,-86.233381,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,5.308,4.736,17091.53140495664,363.0,562.0,2086.3719630885744,78.0,10118.203,1,Android 16 - WebView 134.0.6998.135,Page download completed,244,0,67,enhancedphone,,10.12.130.233,104.119.185.177,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 5,LTE,5640.0,Bowl,AT&T
2026-02-26 12:25:54.609000-05:00,41.698839,-86.233381,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.477,4.017,8342.28564259,309.0,455.0,1018.3441564756056,66.0,4188.865,1,Android 16 - WebView 134.0.6998.135,Page download completed,238,1,29,enhancedphone,,10.12.130.233,69.147.65.251,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 5,LTE,5640.0,Bowl,AT&T
